@relation 'BOOKKEEPER_training_iter_2-weka.filters.unsupervised.attribute.Remove-R1,2,3-weka.filters.unsupervised.attribute.RemoveUseless-M99.0'

@attribute LOC numeric
@attribute CyclomaticComplexity numeric
@attribute Churn numeric
@attribute LocAdded numeric
@attribute fan-in numeric
@attribute fan-out numeric
@attribute NewcomerRisk numeric
@attribute Auth numeric
@attribute WeekendCommit numeric
@attribute nSmell numeric
@attribute isBuggy {No,Yes}

@data
17,4,6455,6451,0,8,0,1,0,0,Yes
5,1,6455,6451,0,3,0,1,0,0,No
7,1,6455,6451,0,3,0,1,0,0,No
4,1,6455,6451,0,3,0,1,0,0,No
7,1,6455,6451,0,3,0,1,0,0,No
4,1,6455,6451,0,3,0,1,0,0,No
7,1,6455,6451,0,3,0,1,0,0,No
9,2,6455,6451,0,3,0,1,0,0,No
11,2,6455,6451,0,3,0,1,0,0,No
5,1,6455,6451,0,3,0,1,0,0,No
7,1,6455,6451,0,3,0,1,0,0,No
1,1,6455,6451,0,1,0,1,0,0,No
1,1,6455,6451,0,1,0,1,0,0,No
3,1,6455,6451,0,2,0,1,0,0,No
1,1,6455,6451,0,1,0,1,0,0,No
5,1,6455,6451,0,0,0,1,0,0,Yes
3,1,6455,6451,0,0,0,1,0,0,Yes
8,2,6455,6451,0,0,0,1,0,0,Yes
3,1,6455,6451,0,2,0,1,0,1,Yes
6,3,6455,6451,0,3,0,1,0,0,Yes
8,2,6455,6451,0,4,0,1,0,0,Yes
9,2,6455,6451,0,0,0,1,0,0,Yes
8,2,6455,6451,0,1,0,1,0,0,Yes
11,4,6455,6451,0,9,0,1,0,0,Yes
37,8,6455,6451,0,14,0,1,0,1,Yes
3,1,6455,6451,0,1,0,1,0,0,Yes
5,1,6455,6451,0,0,0,1,0,0,Yes
5,1,6455,6451,0,0,0,1,0,0,Yes
3,1,6455,6451,0,1,0,1,0,0,Yes
8,2,6455,6451,0,0,0,1,0,0,Yes
5,1,6455,6451,0,1,0,1,0,0,Yes
11,3,6455,6451,0,5,0,1,0,0,Yes
5,1,6455,6451,0,1,0,1,0,0,Yes
4,1,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,1,0,1,0,0,Yes
2,1,6455,6451,0,0,0,1,0,0,Yes
6,2,6455,6451,0,2,0,1,0,0,Yes
8,1,6455,6451,0,5,0,1,0,0,Yes
13,2,6455,6451,0,4,0,1,0,0,Yes
5,1,6455,6451,0,3,0,1,0,0,No
7,1,6455,6451,0,3,0,1,0,0,No
4,1,6455,6451,0,3,0,1,0,0,No
7,1,6455,6451,0,3,0,1,0,0,No
4,1,6455,6451,0,3,0,1,0,0,No
7,1,6455,6451,0,3,0,1,0,0,No
9,2,6455,6451,0,3,0,1,0,0,No
11,2,6455,6451,0,3,0,1,0,0,No
5,1,6455,6451,0,3,0,1,0,0,No
7,1,6455,6451,0,3,0,1,0,0,No
1,1,6455,6451,0,1,0,1,0,0,No
1,1,6455,6451,0,1,0,1,0,0,No
3,1,6455,6451,0,2,0,1,0,0,No
1,1,6455,6451,0,1,0,1,0,0,No
5,1,6455,6451,0,0,0,1,0,0,Yes
3,1,6455,6451,0,0,0,1,0,0,Yes
8,2,6455,6451,0,0,0,1,0,0,Yes
3,1,6455,6451,0,2,0,1,0,1,Yes
6,3,6455,6451,0,3,0,1,0,0,Yes
8,2,6455,6451,0,4,0,1,0,0,Yes
13,3,6455,6451,0,1,0,1,0,0,Yes
8,2,6455,6451,0,1,0,1,0,0,Yes
11,4,6455,6451,0,5,0,1,0,0,Yes
30,6,6455,6451,0,9,0,1,0,1,Yes
3,1,6455,6451,0,1,0,1,0,0,Yes
7,2,6455,6451,0,1,0,1,0,0,Yes
4,1,6455,6451,0,2,0,1,0,0,Yes
10,3,6455,6451,0,2,0,1,0,0,Yes
7,2,6455,6451,0,3,0,1,0,0,Yes
8,2,6455,6451,0,2,0,1,0,0,Yes
4,1,6455,6451,0,1,0,1,0,0,Yes
125,1,6455,6451,0,3,1,1,0,0,Yes
1,1,6455,6451,0,0,1,1,0,0,Yes
4,1,6455,6451,0,0,0,1,0,0,No
1,1,6455,6451,0,0,0,1,0,0,No
1,1,6455,6451,0,0,0,1,0,0,No
1,1,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,1,0,1,0,0,No
7,4,6455,6451,0,3,0,1,0,0,No
14,4,6455,6451,0,11,0,1,0,0,No
21,5,6455,6451,0,10,0,1,0,0,No
5,1,6455,6451,0,3,0,1,0,0,No
7,1,6455,6451,0,3,0,1,0,0,No
4,1,6455,6451,0,3,0,1,0,0,No
7,1,6455,6451,0,3,0,1,0,0,No
4,1,6455,6451,0,3,0,1,0,0,No
7,1,6455,6451,0,3,0,1,0,0,No
9,2,6455,6451,0,3,0,1,0,0,No
11,2,6455,6451,0,3,0,1,0,0,No
5,1,6455,6451,0,3,0,1,0,0,No
7,1,6455,6451,0,3,0,1,0,0,No
1,1,6455,6451,0,1,0,1,0,0,No
1,1,6455,6451,0,1,0,1,0,0,No
3,1,6455,6451,0,2,0,1,0,0,No
1,1,6455,6451,0,1,0,1,0,0,No
5,1,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,0,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,2,0,1,0,1,No
6,3,6455,6451,0,3,0,1,0,0,No
8,2,6455,6451,0,4,0,1,0,0,No
9,2,6455,6451,0,0,0,1,0,0,No
8,2,6455,6451,0,1,0,1,0,0,No
14,5,6455,6451,0,12,0,1,0,0,No
41,9,6455,6451,0,15,0,1,0,1,No
3,1,6455,6451,0,1,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
5,1,6455,6451,0,2,0,1,0,0,No
3,1,6455,6451,0,1,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
5,1,6455,6451,0,2,0,1,0,0,No
3,1,6455,6451,0,1,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
5,1,6455,6451,0,1,0,1,0,0,No
11,3,6455,6451,0,5,0,1,0,0,No
5,1,6455,6451,0,1,0,1,0,0,No
5,1,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,0,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,2,0,1,0,1,No
6,3,6455,6451,0,3,0,1,0,0,No
8,2,6455,6451,0,4,0,1,0,0,No
9,2,6455,6451,0,0,0,1,0,0,No
8,2,6455,6451,0,1,0,1,0,0,No
14,5,6455,6451,0,12,0,1,0,0,No
41,9,6455,6451,0,15,0,1,0,1,No
3,1,6455,6451,0,1,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
5,1,6455,6451,0,2,0,1,0,0,No
3,1,6455,6451,0,1,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
5,1,6455,6451,0,2,0,1,0,0,No
3,1,6455,6451,0,1,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
5,1,6455,6451,0,1,0,1,0,0,No
11,3,6455,6451,0,5,0,1,0,0,No
5,1,6455,6451,0,1,0,1,0,0,No
4,1,6455,6451,0,0,0,1,0,0,No
1,1,6455,6451,0,0,0,1,0,0,No
1,1,6455,6451,0,0,0,1,0,0,No
2,1,6455,6451,0,0,0,1,0,0,No
5,3,6455,6451,0,0,0,1,0,0,No
11,3,6455,6451,0,9,0,1,0,0,No
17,4,6455,6451,0,8,0,1,0,0,No
5,1,6455,6451,0,3,0,1,0,0,No
7,1,6455,6451,0,3,0,1,0,0,No
4,1,6455,6451,0,3,0,1,0,0,No
7,1,6455,6451,0,3,0,1,0,0,No
4,1,6455,6451,0,3,0,1,0,0,No
7,1,6455,6451,0,3,0,1,0,0,No
9,2,6455,6451,0,3,0,1,0,0,No
11,2,6455,6451,0,3,0,1,0,0,No
5,1,6455,6451,0,3,0,1,0,0,No
7,1,6455,6451,0,3,0,1,0,0,No
1,1,6455,6451,0,1,0,1,0,0,No
1,1,6455,6451,0,1,0,1,0,0,No
3,1,6455,6451,0,2,0,1,0,0,No
1,1,6455,6451,0,1,0,1,0,0,No
5,1,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,0,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,2,0,1,0,1,No
6,3,6455,6451,0,3,0,1,0,0,No
8,2,6455,6451,0,4,0,1,0,0,No
9,2,6455,6451,0,0,0,1,0,0,No
8,2,6455,6451,0,1,0,1,0,0,No
11,4,6455,6451,0,9,0,1,0,0,No
32,7,6455,6451,0,10,0,1,0,1,No
3,1,6455,6451,0,1,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
5,1,6455,6451,0,2,0,1,0,0,No
3,1,6455,6451,0,1,0,1,0,0,No
5,1,6455,6451,0,0,0,1,0,0,No
5,1,6455,6451,0,0,0,1,0,0,No
5,1,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,0,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,2,0,1,0,1,No
6,3,6455,6451,0,3,0,1,0,0,No
8,2,6455,6451,0,4,0,1,0,0,No
9,2,6455,6451,0,0,0,1,0,0,No
8,2,6455,6451,0,1,0,1,0,0,No
11,4,6455,6451,0,9,0,1,0,0,No
32,7,6455,6451,0,10,0,1,0,1,No
3,1,6455,6451,0,1,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
5,1,6455,6451,0,2,0,1,0,0,No
3,1,6455,6451,0,1,0,1,0,0,No
5,1,6455,6451,0,0,0,1,0,0,No
5,1,6455,6451,0,0,0,1,0,0,No
4,1,6455,6451,0,0,0,1,0,0,No
1,1,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,1,0,1,0,0,No
2,1,6455,6451,0,0,0,1,0,0,No
6,2,6455,6451,0,2,0,1,0,0,No
11,2,6455,6451,0,8,0,1,0,0,No
17,3,6455,6451,0,7,0,1,0,0,No
5,1,6455,6451,0,3,0,1,0,0,No
7,1,6455,6451,0,3,0,1,0,0,No
4,1,6455,6451,0,3,0,1,0,0,No
7,1,6455,6451,0,3,0,1,0,0,No
4,1,6455,6451,0,3,0,1,0,0,No
7,1,6455,6451,0,3,0,1,0,0,No
9,2,6455,6451,0,3,0,1,0,0,No
11,2,6455,6451,0,3,0,1,0,0,No
5,1,6455,6451,0,3,0,1,0,0,No
7,1,6455,6451,0,3,0,1,0,0,No
1,1,6455,6451,0,1,0,1,0,0,No
1,1,6455,6451,0,1,0,1,0,0,No
3,1,6455,6451,0,2,0,1,0,0,No
1,1,6455,6451,0,1,0,1,0,0,No
5,1,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,0,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,2,0,1,0,1,No
6,3,6455,6451,0,3,0,1,0,0,No
8,2,6455,6451,0,4,0,1,0,0,No
13,3,6455,6451,0,1,0,1,0,0,No
8,2,6455,6451,0,1,0,1,0,0,No
14,5,6455,6451,0,8,0,1,0,0,No
34,7,6455,6451,0,11,0,1,0,1,No
3,1,6455,6451,0,1,0,1,0,0,No
5,1,6455,6451,0,0,0,1,0,0,No
5,1,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,1,0,1,0,0,No
7,2,6455,6451,0,1,0,1,0,0,No
4,1,6455,6451,0,2,0,1,0,0,No
10,3,6455,6451,0,2,0,1,0,0,No
7,2,6455,6451,0,3,0,1,0,0,No
8,2,6455,6451,0,2,0,1,0,0,No
4,1,6455,6451,0,1,0,1,0,0,No
5,1,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,0,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,2,0,1,0,1,No
6,3,6455,6451,0,3,0,1,0,0,No
8,2,6455,6451,0,4,0,1,0,0,No
13,3,6455,6451,0,1,0,1,0,0,No
8,2,6455,6451,0,1,0,1,0,0,No
14,5,6455,6451,0,8,0,1,0,0,No
34,7,6455,6451,0,11,0,1,0,1,No
3,1,6455,6451,0,1,0,1,0,0,No
5,1,6455,6451,0,0,0,1,0,0,No
5,1,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,1,0,1,0,0,No
7,2,6455,6451,0,1,0,1,0,0,No
4,1,6455,6451,0,2,0,1,0,0,No
10,3,6455,6451,0,2,0,1,0,0,No
7,2,6455,6451,0,3,0,1,0,0,No
8,2,6455,6451,0,2,0,1,0,0,No
4,1,6455,6451,0,1,0,1,0,0,No
4,1,6455,6451,0,0,0,1,0,0,No
1,1,6455,6451,0,0,0,1,0,0,No
1,1,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,1,0,1,0,0,No
1,1,6455,6451,0,0,0,1,0,0,No
1,1,6455,6451,0,0,0,1,0,0,No
1,1,6455,6451,0,0,0,1,0,0,No
1,1,6455,6451,0,0,0,1,0,0,No
1,1,6455,6451,0,0,0,1,0,0,No
1,1,6455,6451,0,0,0,1,0,0,No
1,1,6455,6451,0,0,0,1,0,0,No
1,1,6455,6451,0,0,0,1,0,0,No
1,1,6455,6451,0,0,0,1,0,0,No
10,1,6455,6451,0,1,0,1,0,0,No
25,17,6455,6451,0,13,0,1,0,0,No
41,12,6455,6451,0,32,0,1,0,0,No
62,13,6455,6451,0,33,0,1,0,0,No
5,1,6455,6451,0,3,0,1,0,0,No
7,1,6455,6451,0,3,0,1,0,0,No
4,1,6455,6451,0,3,0,1,0,0,No
7,1,6455,6451,0,3,0,1,0,0,No
4,1,6455,6451,0,3,0,1,0,0,No
7,1,6455,6451,0,3,0,1,0,0,No
9,2,6455,6451,0,3,0,1,0,0,No
11,2,6455,6451,0,3,0,1,0,0,No
5,1,6455,6451,0,3,0,1,0,0,No
7,1,6455,6451,0,3,0,1,0,0,No
1,1,6455,6451,0,1,0,1,0,0,No
1,1,6455,6451,0,1,0,1,0,0,No
3,1,6455,6451,0,2,0,1,0,0,No
1,1,6455,6451,0,1,0,1,0,0,No
5,1,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,0,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,2,0,1,0,1,No
6,3,6455,6451,0,3,0,1,0,0,No
8,2,6455,6451,0,4,0,1,0,0,No
13,3,6455,6451,0,1,0,1,0,0,No
8,2,6455,6451,0,1,0,1,0,0,No
44,15,6455,6451,0,38,0,1,0,0,No
114,25,6455,6451,0,39,0,1,0,1,No
3,1,6455,6451,0,1,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
5,1,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,1,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
5,1,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,1,0,1,0,0,No
7,2,6455,6451,0,1,0,1,0,0,No
10,3,6455,6451,0,2,0,1,0,0,No
8,2,6455,6451,0,2,0,1,0,0,No
4,1,6455,6451,0,1,0,1,0,0,No
3,1,6455,6451,0,1,0,1,0,0,No
5,1,6455,6451,0,0,0,1,0,0,No
5,1,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,1,0,1,0,0,No
5,1,6455,6451,0,0,0,1,0,0,No
5,1,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,1,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
5,1,6455,6451,0,2,0,1,0,0,No
3,1,6455,6451,0,1,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
5,1,6455,6451,0,1,0,1,0,0,No
11,3,6455,6451,0,5,0,1,0,0,No
5,1,6455,6451,0,1,0,1,0,0,No
3,1,6455,6451,0,1,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
5,1,6455,6451,0,1,0,1,0,0,No
11,3,6455,6451,0,5,0,1,0,0,No
5,1,6455,6451,0,1,0,1,0,0,No
3,1,6455,6451,0,1,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
5,1,6455,6451,0,1,0,1,0,0,No
11,3,6455,6451,0,5,0,1,0,0,No
5,1,6455,6451,0,1,0,1,0,0,No
3,1,6455,6451,0,1,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
5,1,6455,6451,0,1,0,1,0,0,No
11,3,6455,6451,0,5,0,1,0,0,No
5,1,6455,6451,0,1,0,1,0,0,No
3,1,6455,6451,0,1,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
5,1,6455,6451,0,1,0,1,0,0,No
11,3,6455,6451,0,5,0,1,0,0,No
5,1,6455,6451,0,1,0,1,0,0,No
3,1,6455,6451,0,1,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
5,1,6455,6451,0,1,0,1,0,0,No
11,3,6455,6451,0,5,0,1,0,0,No
5,1,6455,6451,0,1,0,1,0,0,No
5,1,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,0,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,2,0,1,0,1,No
6,3,6455,6451,0,3,0,1,0,0,No
8,2,6455,6451,0,4,0,1,0,0,No
13,3,6455,6451,0,1,0,1,0,0,No
8,2,6455,6451,0,1,0,1,0,0,No
44,15,6455,6451,0,38,0,1,0,0,No
114,25,6455,6451,0,39,0,1,0,1,No
3,1,6455,6451,0,1,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
5,1,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,1,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
5,1,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,1,0,1,0,0,No
7,2,6455,6451,0,1,0,1,0,0,No
10,3,6455,6451,0,2,0,1,0,0,No
8,2,6455,6451,0,2,0,1,0,0,No
4,1,6455,6451,0,1,0,1,0,0,No
3,1,6455,6451,0,1,0,1,0,0,No
5,1,6455,6451,0,0,0,1,0,0,No
5,1,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,1,0,1,0,0,No
5,1,6455,6451,0,0,0,1,0,0,No
5,1,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,1,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
5,1,6455,6451,0,2,0,1,0,0,No
3,1,6455,6451,0,1,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
5,1,6455,6451,0,1,0,1,0,0,No
11,3,6455,6451,0,5,0,1,0,0,No
5,1,6455,6451,0,1,0,1,0,0,No
3,1,6455,6451,0,1,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
5,1,6455,6451,0,1,0,1,0,0,No
11,3,6455,6451,0,5,0,1,0,0,No
5,1,6455,6451,0,1,0,1,0,0,No
3,1,6455,6451,0,1,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
5,1,6455,6451,0,1,0,1,0,0,No
11,3,6455,6451,0,5,0,1,0,0,No
5,1,6455,6451,0,1,0,1,0,0,No
3,1,6455,6451,0,1,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
5,1,6455,6451,0,1,0,1,0,0,No
11,3,6455,6451,0,5,0,1,0,0,No
5,1,6455,6451,0,1,0,1,0,0,No
3,1,6455,6451,0,1,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
5,1,6455,6451,0,1,0,1,0,0,No
11,3,6455,6451,0,5,0,1,0,0,No
5,1,6455,6451,0,1,0,1,0,0,No
3,1,6455,6451,0,1,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
5,1,6455,6451,0,1,0,1,0,0,No
11,3,6455,6451,0,5,0,1,0,0,No
5,1,6455,6451,0,1,0,1,0,0,No
4,1,6455,6451,0,0,0,1,0,0,No
1,1,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,1,0,1,0,0,No
5,3,6455,6451,0,2,0,1,0,0,No
8,2,6455,6451,0,6,0,1,0,0,No
13,3,6455,6451,0,5,0,1,0,0,No
5,1,6455,6451,0,3,0,1,0,0,No
7,1,6455,6451,0,3,0,1,0,0,No
4,1,6455,6451,0,3,0,1,0,0,No
7,1,6455,6451,0,3,0,1,0,0,No
4,1,6455,6451,0,3,0,1,0,0,No
7,1,6455,6451,0,3,0,1,0,0,No
9,2,6455,6451,0,3,0,1,0,0,No
11,2,6455,6451,0,3,0,1,0,0,No
5,1,6455,6451,0,3,0,1,0,0,No
7,1,6455,6451,0,3,0,1,0,0,No
1,1,6455,6451,0,1,0,1,0,0,No
1,1,6455,6451,0,1,0,1,0,0,No
3,1,6455,6451,0,2,0,1,0,0,No
1,1,6455,6451,0,1,0,1,0,0,No
5,1,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,0,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,2,0,1,0,1,No
6,3,6455,6451,0,3,0,1,0,0,No
8,2,6455,6451,0,4,0,1,0,0,No
9,2,6455,6451,0,0,0,1,0,0,No
8,2,6455,6451,0,1,0,1,0,0,No
8,3,6455,6451,0,6,0,1,0,0,No
33,7,6455,6451,0,12,0,1,0,1,No
3,1,6455,6451,0,1,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
5,1,6455,6451,0,1,0,1,0,0,No
11,3,6455,6451,0,5,0,1,0,0,No
5,1,6455,6451,0,1,0,1,0,0,No
5,1,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,0,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,2,0,1,0,1,No
6,3,6455,6451,0,3,0,1,0,0,No
8,2,6455,6451,0,4,0,1,0,0,No
9,2,6455,6451,0,0,0,1,0,0,No
8,2,6455,6451,0,1,0,1,0,0,No
8,3,6455,6451,0,6,0,1,0,0,No
33,7,6455,6451,0,12,0,1,0,1,No
3,1,6455,6451,0,1,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
5,1,6455,6451,0,1,0,1,0,0,No
11,3,6455,6451,0,5,0,1,0,0,No
5,1,6455,6451,0,1,0,1,0,0,No
4,1,6455,6451,0,0,0,1,0,0,No
8,5,6455,6451,0,0,0,1,0,0,No
4,1,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,1,0,1,0,0,No
8,2,6455,6451,0,3,0,1,0,0,No
1,1,6455,6451,0,0,0,1,0,0,No
1,1,6455,6451,0,0,0,1,0,0,No
1,1,6455,6451,0,0,0,1,0,0,No
1,1,6455,6451,0,0,1,1,0,0,No
3,1,6455,6451,0,0,0,1,0,0,No
4,2,6455,6451,0,0,0,1,0,0,No
17,5,6455,6451,0,16,0,1,0,0,No
25,6,6455,6451,0,15,0,1,0,0,No
5,1,6455,6451,0,3,0,1,0,0,No
7,1,6455,6451,0,3,0,1,0,0,No
4,1,6455,6451,0,3,0,1,0,0,No
7,1,6455,6451,0,3,0,1,0,0,No
4,1,6455,6451,0,3,0,1,0,0,No
7,1,6455,6451,0,3,0,1,0,0,No
9,2,6455,6451,0,3,0,1,0,0,No
11,2,6455,6451,0,3,0,1,0,0,No
5,1,6455,6451,0,3,0,1,0,0,No
7,1,6455,6451,0,3,0,1,0,0,No
1,1,6455,6451,0,1,0,1,0,0,No
1,1,6455,6451,0,1,0,1,0,0,No
3,1,6455,6451,0,2,0,1,0,0,No
1,1,6455,6451,0,1,0,1,0,0,No
5,1,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,0,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,2,0,1,0,1,No
6,3,6455,6451,0,3,0,1,0,0,No
8,2,6455,6451,0,4,0,1,0,0,No
9,2,6455,6451,0,0,0,1,0,0,No
8,2,6455,6451,0,1,0,1,0,0,No
17,6,6455,6451,0,15,0,1,0,0,No
46,10,6455,6451,0,16,0,1,0,1,No
3,1,6455,6451,0,1,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
5,1,6455,6451,0,2,0,1,0,0,No
3,1,6455,6451,0,1,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
5,1,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,1,0,1,0,0,No
5,1,6455,6451,0,0,0,1,0,0,No
5,1,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,1,1,1,0,0,No
5,1,6455,6451,0,0,1,1,0,0,No
5,1,6455,6451,0,0,1,1,0,0,No
5,1,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,0,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,2,0,1,0,1,No
6,3,6455,6451,0,3,0,1,0,0,No
8,2,6455,6451,0,4,0,1,0,0,No
9,2,6455,6451,0,0,0,1,0,0,No
8,2,6455,6451,0,1,0,1,0,0,No
17,6,6455,6451,0,15,0,1,0,0,No
46,10,6455,6451,0,16,0,1,0,1,No
3,1,6455,6451,0,1,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
5,1,6455,6451,0,2,0,1,0,0,No
3,1,6455,6451,0,1,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
5,1,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,1,0,1,0,0,No
5,1,6455,6451,0,0,0,1,0,0,No
5,1,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,1,1,1,0,0,No
5,1,6455,6451,0,0,1,1,0,0,No
5,1,6455,6451,0,0,1,1,0,0,No
4,1,6455,6451,0,0,0,1,0,0,No
1,1,6455,6451,0,0,0,1,0,0,No
1,1,6455,6451,0,0,1,1,0,0,No
3,1,6455,6451,0,0,0,1,0,0,No
11,3,6455,6451,0,10,0,1,0,0,No
17,4,6455,6451,0,9,0,1,0,0,No
5,1,6455,6451,0,3,0,1,0,0,No
7,1,6455,6451,0,3,0,1,0,0,No
4,1,6455,6451,0,3,0,1,0,0,No
7,1,6455,6451,0,3,0,1,0,0,No
4,1,6455,6451,0,3,0,1,0,0,No
7,1,6455,6451,0,3,0,1,0,0,No
9,2,6455,6451,0,3,0,1,0,0,No
11,2,6455,6451,0,3,0,1,0,0,No
5,1,6455,6451,0,3,0,1,0,0,No
7,1,6455,6451,0,3,0,1,0,0,No
1,1,6455,6451,0,1,0,1,0,0,No
1,1,6455,6451,0,1,0,1,0,0,No
3,1,6455,6451,0,2,1,1,0,0,No
1,1,6455,6451,0,1,0,1,0,0,No
5,1,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,0,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,2,0,1,0,1,No
6,3,6455,6451,0,3,0,1,0,0,No
8,2,6455,6451,0,4,0,1,0,0,No
9,2,6455,6451,0,0,0,1,0,0,No
8,2,6455,6451,0,1,0,1,0,0,No
11,4,6455,6451,0,9,1,1,0,0,No
38,8,6455,6451,0,12,0,1,0,1,No
3,1,6455,6451,0,1,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
5,1,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,1,1,1,0,0,No
5,1,6455,6451,0,0,1,1,0,0,No
5,1,6455,6451,0,0,1,1,0,0,No
5,1,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,0,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
3,1,6455,6451,0,2,0,1,0,1,No
6,3,6455,6451,0,3,0,1,0,0,No
8,2,6455,6451,0,4,0,1,0,0,No
9,2,6455,6451,0,0,0,1,0,0,No
8,2,6455,6451,0,1,0,1,0,0,No
11,4,6455,6451,0,9,1,1,0,0,No
38,8,6455,6451,0,12,0,1,0,1,No
3,1,6455,6451,0,1,0,1,0,0,No
8,2,6455,6451,0,0,0,1,0,0,No
